auth_sid,full_name,last_name,first_name,last_first_initial,doc_count_test,doc_count_total,auth_rrbr,auth_pir
16738005800,aversa franco,aversa,franco,aversa f,7,198,0.0353535353535354,36
16738151400,borkett keith m c,borkett,keith m c,borkett k,1,10,0.1,1
16738213800,carrington david j.,carrington,david j,carrington d,1,43,0.0232558139534884,6
16738294100,burgess sandra j.,burgess,sandra j,burgess s,1,5,0.2,1
16739325100,fort nicole,fort,nicole,fort n,1,2,0.5,1
16739351900,gordon david david,gordon,david david,gordon d,1,63,0.0158730158730159,3
16739634100,herzenberg leonard a.,herzenberg,leonard a,herzenberg l,4,104,0.0384615384615385,53
16739637700,hulme martin j.,hulme,martin j,hulme m,1,8,0.125,31
16740231000,kappos ludwig,kappos,ludwig,kappos l,1,84,0.0119047619047619,2
16740926000,mazzotti joanna,mazzotti,joanna,mazzotti j,1,1,1,2
16741152100,nagata kazuhiko,nagata,kazuhiko,nagata k,1,1,1,1
16742082000,spellerberg myfanwy b.,spellerberg,myfanwy b,spellerberg m,3,29,0.103448275862069,5
16743076900,vesole david h.,vesole,david h,vesole d,3,177,0.0169491525423729,5
16744707500,stupka elia,stupka,elia,stupka e,1,66,0.0151515151515152,1
16746015700,collins heli a.,collins,heli a,collins h,2,1,2,4
16746590500,lai mangching,lai,mangching,lai m,3,13,0.230769230769231,23
16746748700,kadin marshall edward,kadin,marshall edward,kadin m,2,164,0.0121951219512195,2
16747773300,rosenfeld craig s.,rosenfeld,craig s,rosenfeld c,1,16,0.0625,4
16747967000,rowley scott d.,rowley,scott d,rowley s,10,95,0.105263157894737,42
16748067700,schulman philip p.,schulman,philip p,schulman p,2,22,0.0909090909090909,20
16749309000,correa n.,correa,n,correa n,1,1,1,2
16749310300,burley stephen k.,burley,stephen k,burley s,1,192,0.00520833333333333,10
16749783500,husain syed rafat,husain,syed rafat,husain s,1,50,0.02,1
16750107800,hamblin mike,hamblin,mike,hamblin m,2,10,0.2,8
16750292700,kuo george,kuo,george,kuo g,1,12,0.0833333333333333,4
16750502400,koudriavtseva tatiana,koudriavtseva,tatiana,koudriavtseva t,3,41,0.0731707317073171,8
16750578600,lawler mark p.,lawler,mark p,lawler m,4,142,0.028169014084507,38
16750608000,lindén ola,lindén,ola,lindén o,1,33,0.0303030303030303,2
16750693600,luider joanne m.,luider,joanne m,luider j,2,34,0.0588235294117647,8
16751014300,minor james r.,minor,james r,minor j,1,6,0.166666666666667,27
16751139000,nielsen daniel h.,nielsen,daniel h,nielsen d,1,2,0.5,41
16751348200,ritchle shannon c.,ritchle,shannon c,ritchle s,1,1,1,1
16751503900,pawson rachel,pawson,rachel,pawson r,2,22,0.0909090909090909,142
16752540100,williams elaine j.,williams,elaine j,williams e,1,10,0.1,1
16834228000,wacker bret,wacker,bret,wacker b,1,6,0.166666666666667,3
16933674800,comito melanie a.,comito,melanie a,comito m,1,18,0.0555555555555556,1
16933932500,castellani patrizia,castellani,patrizia,castellani p,1,44,0.0227272727272727,1
16934096500,daví frédéric b.,daví,frédéric b,daví f,2,133,0.0150375939849624,12
16935070300,hurteloup patrick,hurteloup,patrick,hurteloup p,1,12,0.0833333333333333,1
16935364400,kaeda jaspal singh,kaeda,jaspal singh,kaeda j,1,62,0.0161290322580645,2
16935718700,mackay hughie j.,mackay,hughie j,mackay h,1,3,0.333333333333333,172
16936267700,michelle roja c.,michelle roja,c,michelle roja c,1,1,1,1
16936616300,oger joel j.,oger,joel j,oger j,1,136,0.00735294117647059,2
16936933900,scheulen birgit,scheulen,birgit,scheulen b,2,3,0.666666666666667,6
16937245600,sullivan angela michelle,sullivan,angela michelle,sullivan a,1,8,0.125,7
16937360900,stephen dummer j.,stephen dummer,j,stephen dummer j,1,3,0.333333333333333,13
16937816500,watts michael john,watts,michael john,watts m,2,41,0.0487804878048781,21
16938843800,goodman sally,goodman,sally,goodman s,2,3,0.666666666666667,76
16939245000,hamer diana p.,hamer,diana p,hamer d,1,2,0.5,2
16939521500,manfredini l ,manfredini l,"",manfredini l,1,1,1,2
16939573200,matsa d.,matsa,d,matsa d,1,1,1,3
16939867100,rigden j. p.,rigden,j p,rigden j,1,1,1,3
16939984900,pennacchio marta,pennacchio,marta,pennacchio m,1,6,0.166666666666667,0
16940208400,sundberg janice,sundberg,janice,sundberg j,1,3,0.333333333333333,1
16940260300,tao mi-hua,tao,mi-hua,tao m,4,62,0.0645161290322581,35
16940501800,vosse j. m.,vosse,j m,vosse j,1,1,1,2
16941079600,choi johnathan s.,choi,johnathan s,choi j,1,2,0.5,1
16941335600,broman i.,broman,i,broman i,1,1,1,1
16941587100,doré caroline j.,doré,caroline j,doré c,1,157,0.00636942675159236,7
16942523400,iriondo arturo,iriondo,arturo,iriondo a,4,40,0.1,13
16943356600,murphy richard l w,murphy,richard l w,murphy r,1,7,0.142857142857143,30
16943887400,parker jane e.,parker,jane e,parker j,1,18,0.0555555555555556,0
16945634400,bradbury r. d.,bradbury,r d,bradbury r,1,1,1,6
16945756600,buchanan watson watson,buchanan,watson watson,buchanan w,1,35,0.0285714285714286,4
16946300200,dimarco l. m.,dimarco,l m,dimarco l,1,1,1,2
16947039200,isojima sinzo,isojima,sinzo,isojima s,1,3,0.333333333333333,2
16947221800,kho pearl,kho,pearl,kho p,1,7,0.142857142857143,1
16947957700,misiewicz virginia m.,misiewicz,virginia m,misiewicz v,1,3,0.333333333333333,4
16948369500,pakulski l. a.,pakulski,l a,pakulski l,1,1,1,2
16949640200,winkler j.,winkler,j,winkler j,1,1,1,3
16949746100,tsai tsuong,tsai,tsuong,tsai t,1,9,0.111111111111111,9
16949907000,yamasaki kunio,yamasaki,kunio,yamasaki k,1,2,0.5,1
17033764800,calo' a.,calo',a,calo' a,1,1,1,3
17033941100,brocklesby margaret,brocklesby,margaret,brocklesby m,1,3,0.333333333333333,14
17035334400,macewan l.,macewan,l,macewan l,1,1,1,2
17035992700,mcdonald thomas j.,mcdonald,thomas j,mcdonald t,1,24,0.0416666666666667,1
17037284100,watanabe hidemi,watanabe,hidemi,watanabe h,1,38,0.0263157894736842,1
17135786000,matsuoka yousuke,matsuoka,yousuke,matsuoka y,1,1,1,3
17137459900,varughese m.,varughese,m,varughese m,1,1,1,2
17338116600,ayliffe michael john,ayliffe,michael john,ayliffe m,1,6,0.166666666666667,1
17338202100,eftekhari pitahey,eftekhari,pitahey,eftekhari p,1,1,1,1
17340387000,davies faith elizabeth,davies,faith elizabeth,davies f,1,204,0.00490196078431373,11
17343959700,lahat nitza,lahat,nitza,lahat n,1,61,0.0163934426229508,2
17344465200,schaeffer eric b.,schaeffer,eric b,schaeffer e,1,10,0.1,1
17533566100,craston rose,craston,rose,craston r,3,6,0.5,39
17533838100,darbyshire patrick j.,darbyshire,patrick j,darbyshire p,2,3,0.666666666666667,7
17535706300,woo bonnie,woo,bonnie,woo b,1,1,1,1
17633380800,biondi andrea,biondi,andrea,biondi a,1,372,0.00268817204301075,2
17634458000,fracassi maurizio,fracassi,maurizio,fracassi m,1,2,0.5,2
17635520800,milne timothy m.,milne,timothy m,milne t,1,7,0.142857142857143,3
17635697500,musty rik,musty,rik,musty r,1,1,1,2
17636109100,sherman william h.,sherman,william h,sherman w,1,27,0.037037037037037,1
17636726100,will andrew m.,will,andrew m,will a,1,72,0.0138888888888889,1
17737001900,wey ken,wey,ken,wey k,2,2,1,18
17834523200,gomez l.,gomez,l,gomez l,1,3,0.333333333333333,1
17835162800,mäkisalo heikki j.,mäkisalo,heikki j,mäkisalo h,1,72,0.0138888888888889,22
17835274500,liu steven y.,liu,steven y,liu s,2,3,0.666666666666667,5
17835468200,neva arabella,neva,arabella,neva a,1,5,0.2,0
17836285600,roth serge,roth,serge,roth s,1,9,0.111111111111111,2
17933374400,ball william s.,ball,william s,ball w,1,43,0.0232558139534884,4
17933649700,azim mohammed,azim,mohammed,azim m,1,1,1,4
17934127600,fries james f.,fries,james f,fries j,1,133,0.0075187969924812,87
18033283300,baglin trevor p.,baglin,trevor p,baglin t,1,198,0.00505050505050505,49
18033898000,marin philip c.,marin,philip c,marin p,1,4,0.25,0
18034974200,sakai takuo,sakai,takuo,sakai t,1,37,0.027027027027027,2
18041764400,borowitz michael j.,borowitz,michael j,borowitz m,1,157,0.00636942675159236,5
18333832700,buchbinder aby,buchbinder,aby,buchbinder a,1,6,0.166666666666667,6
18334346500,doney kristině c.,doney,kristině c,doney k,32,43,0.744186046511628,558
18536589800,morandi sergio,morandi,sergio,morandi s,1,12,0.0833333333333333,1
18733243600,ambroselli franco,ambroselli,franco,ambroselli f,1,2,0.5,4
18734073900,evensen stein a.,evensen,stein a,evensen s,1,18,0.0555555555555556,3
18736503800,yoshinoya sadayoshi,yoshinoya,sadayoshi,yoshinoya s,1,5,0.2,24
18834488600,chauncey thomas r.,chauncey,thomas r,chauncey t,5,124,0.0403225806451613,21
18835380700,giuliacci sonia,giuliacci,sonia,giuliacci s,1,3,0.333333333333333,2
18837323000,nasseri kambiz,nasseri,kambiz,nasseri k,1,3,0.333333333333333,2
18839488200,woloski b. michael r,woloski,b michael r,woloski b,1,6,0.166666666666667,1
18934264300,dougherty david s.,dougherty,david s,dougherty d,3,11,0.272727272727273,6
18934808900,hamblin anne s.,hamblin,anne s,hamblin a,1,25,0.04,1
18935211600,hudson peter j.,hudson,peter j,hudson p,4,80,0.05,9
18935971500,long simon,long,simon,long s,1,7,0.142857142857143,1
18936985000,rowland april,rowland,april,rowland a,1,4,0.25,1
19134176000,ellis jane t b,ellis,jane t b,ellis j,1,2,0.5,38
19134892500,kroon mary,kroon,mary,kroon m,1,4,0.25,8
19233274900,bergman jack martin,bergman,jack martin,bergman j,1,2,0.5,1
19235166000,masaoka tohru,masaoka,tohru,masaoka t,9,51,0.176470588235294,128
19235508300,phang sheila e.,phang,sheila e,phang s,1,6,0.166666666666667,1
19235867200,straus david b.,straus,david b,straus d,1,20,0.05,15
19236033700,selinger shirley,selinger,shirley,selinger s,1,3,0.333333333333333,4
19236352200,urasiński ignacy,urasiński,ignacy,urasiński i,1,11,0.0909090909090909,2
19236357100,terry cass m.,terry,cass m,terry c,1,2,0.5,1
19333305400,adkins douglas r.,adkins,douglas r,adkins d,2,105,0.019047619047619,10
19333754500,cornetta kenneth g.,cornetta,kenneth g,cornetta k,2,132,0.0151515151515152,9
19333804100,coulthard stephanie,coulthard,stephanie,coulthard s,1,7,0.142857142857143,2
19334269500,hannum charles h.,hannum,charles h,hannum c,1,14,0.0714285714285714,1
19337606100,ji r. r.,ji,r r,ji r,1,2,0.5,1
19434323300,english anne e.,english,anne e,english a,1,8,0.125,9
19434571700,johns michael b.,johns,michael b,johns m,1,21,0.0476190476190476,1
19435136800,melchior marie,melchior,marie,melchior m,1,1,1,1
19534744500,hubbard tim j p,hubbard,tim j p,hubbard t,1,147,0.00680272108843537,1
19534797600,härtwig k.,härtwig,k,härtwig k,1,2,0.5,1
19635204900,jakubowski ann a j,jakubowski,ann a j,jakubowski a,1,82,0.0121951219512195,1
19638867600,meßner hans a.,meßner,hans a,meßner h,3,167,0.0179640718562874,68
19643199600,du toit cécile e.,du toit,cécile e,du toit c,3,14,0.214285714285714,21
19734429400,hows jill m.,hows,jill m,hows j,33,56,0.589285714285714,1018
19735246800,knobler robert l.,knobler,robert l,knobler r,1,20,0.05,2
19735485300,lajaunie michelle,lajaunie,michelle,lajaunie m,1,3,0.333333333333333,2
19735623800,martens-davidson anna l.,martens-davidson,anna l,martens-davidson a,1,3,0.333333333333333,2
19735684000,locasciulli anna,locasciulli,anna,locasciulli a,5,89,0.0561797752808989,33
19736124000,mahon mitchell,mahon,mitchell,mahon m,1,3,0.333333333333333,1
19736370000,morison warwick l.,morison,warwick l,morison w,4,40,0.1,8
19736867900,naumann ralph wendel,naumann,ralph wendel,naumann r,1,49,0.0204081632653061,3
19737800300,romaguera jorge enrique,romaguera,jorge enrique,romaguera j,3,180,0.0166666666666667,3
19738697000,sturrock roger d.,sturrock,roger d,sturrock r,1,89,0.0112359550561798,98
19739244500,uberti joseph p.,uberti,joseph p,uberti j,1,66,0.0151515151515152,8
19739858800,wade-jones o.,wade-jones,o,wade-jones o,1,2,0.5,2
19834675000,dieterich marìanne,dieterich,marìanne,dieterich m,1,300,0.00333333333333333,2
19836006300,lazarus. hillard michael,lazarus,hillard michael,lazarus h,5,449,0.0111358574610245,131
19837034700,palmer sharon j.,palmer,sharon j,palmer s,2,3,0.666666666666667,12
20133458400,baumgarten eckhard,baumgarten,eckhard,baumgarten e,1,1,1,25
20133609200,cheson bruce d.,cheson,bruce d,cheson b,7,440,0.0159090909090909,285
20135660600,rayner p. j.,rayner,p j,rayner p,1,1,1,11
20136401600,vitale vito,vitale,vito,vitale v,2,44,0.0454545454545455,24
20233817400,carroll gemma,carroll,gemma,carroll g,1,3,0.333333333333333,1
20236239500,sipe melissa a.,sipe,melissa a,sipe m,1,1,1,6
20334708300,kingsley derek p e,kingsley,derek p e,kingsley d,2,11,0.181818181818182,38
20335737700,romero pere j.,romero,pere j,romero p,1,5,0.2,1
20533948900,fruchart christophe,fruchart,christophe,fruchart c,1,34,0.0294117647058824,6
20534689200,lider ofer,lider,ofer,lider o,1,77,0.012987012987013,2
20536096200,wang jinghong,wang,jinghong,wang j,1,1,1,6
20536321600,yu monica,yu,monica,yu m,2,5,0.4,7
20633316100,beaman martin,beaman,martin,beaman m,1,11,0.0909090909090909,1
20635051600,moll wiebe j b,moll,wiebe j b,moll w,1,4,0.25,2
20635490600,pall georg,pall,georg,pall g,1,32,0.03125,2
20635852100,rosenfeld stephen j.,rosenfeld,stephen j,rosenfeld s,1,15,0.0666666666666667,5
20636296500,takaue yoichi,takaue,yoichi,takaue y,1,220,0.00454545454545455,1
20734253800,hall gillian l.,hall,gillian l,hall g,1,24,0.0416666666666667,2
20734278400,green andrew j.,green,andrew j,green a,1,111,0.00900900900900901,1
20735125300,ostermann helmut,ostermann,helmut,ostermann h,1,95,0.0105263157894737,1
20934625100,irving jae a e,irving,jae a e,irving j,1,7,0.142857142857143,2
20935751300,peters sarah h.,peters,sarah h,peters s,1,4,0.25,1
20936142600,sturt natalie t.,sturt,natalie t,sturt n,1,6,0.166666666666667,1
21033248400,abate monica t.,abate,monica t,abate m,1,12,0.0833333333333333,4
21033439500,abraham valsamma simon,abraham,valsamma simon,abraham v,1,19,0.0526315789473684,6
21034706100,kotler donald philip,kotler,donald philip,kotler d,2,188,0.0106382978723404,4
21035019900,lok si,lok,si,lok s,1,31,0.032258064516129,1
21035815100,peeters erika,peeters,erika,peeters e,1,4,0.25,2
21036025200,sendelov silvia,sendelov,silvia,sendelov s,1,3,0.333333333333333,1
21136501900,van bekkum dirk w.,van bekkum,dirk w,van bekkum d,25,62,0.403225806451613,480
21333515300,blythe david s b,blythe,david s b,blythe d,1,7,0.142857142857143,6
21534743800,mensink ewald j b m,mensink,ewald j b m,mensink e,1,40,0.025,10
21645818900,khouri issa f.,khouri,issa f,khouri i,10,200,0.05,102
21737322900,löffler anja,löffler,anja,löffler a,1,5,0.2,1
21737997500,nouvel christiane,nouvel,christiane,nouvel c,1,5,0.2,1
21738841100,zhong wenyan,zhong,wenyan,zhong w,1,4,0.25,1
21742350200,houtchens maria k.,houtchens,maria k,houtchens m,1,28,0.0357142857142857,2
21743281100,lazzarino mario,lazzarino,mario,lazzarino m,1,195,0.00512820512820513,2
21834097000,miner tracie l.,miner,tracie l,miner t,1,20,0.05,1
22134581800,ino kazuhiko,ino,kazuhiko,ino k,1,144,0.00694444444444444,3
22235217500,lapalombella rosa,lapalombella,rosa,lapalombella r,1,33,0.0303030303030303,1
22634397400,gasparini p.,gasparini,p,gasparini p,2,281,0.00711743772241993,1
22943751000,hassin sharon,hassin,sharon,hassin s,1,3,0.333333333333333,2
22947443500,handa sunil k.,handa,sunil k,handa s,1,1,1,0
22947945200,konopka lech,konopka,lech,konopka l,1,64,0.015625,2
22948550800,réguerre yves,réguerre,yves,réguerre y,1,28,0.0357142857142857,1
22951075300,limburg pieter c.,limburg,pieter c,limburg p,1,139,0.00719424460431655,1
22951178500,mcintosh tina c.,mcintosh,tina c,mcintosh t,1,8,0.125,1
22972913900,silverman daniel h s,silverman,daniel h s,silverman d,1,11,0.0909090909090909,7
23005377100,moreau thibault,moreau,thibault,moreau t,5,151,0.033112582781457,408
23006931500,suh erick,suh,erick,suh e,1,3,0.333333333333333,1
23008758400,intropido liliana,intropido,liliana,intropido l,1,10,0.1,2
23010287500,puri vinita n.,puri,vinita n,puri v,1,7,0.142857142857143,1
23018639400,höckerstedt krister a v,höckerstedt,krister a v,höckerstedt k,1,199,0.0050251256281407,1
23027258900,ferro teresa,ferro,teresa,ferro t,1,6,0.166666666666667,1
23027919800,lacey sandra l.,lacey,sandra l,lacey s,1,13,0.0769230769230769,38
23042087200,leonard warren j.,leonard,warren j,leonard w,1,203,0.00492610837438424,20
23045266900,saint basile geneviève de,saint basile,geneviève de,saint basile g,1,1,1,21
23045444400,sharon nathan,sharon,nathan,sharon n,2,71,0.028169014084507,82
23046621600,furutani yasuji,furutani,yasuji,furutani y,1,11,0.0909090909090909,11
23047527700,levine barry a.,levine,barry a,levine b,1,23,0.0434782608695652,14
23047967600,toyosato mitsuyoshi,toyosato,mitsuyoshi,toyosato m,1,2,0.5,11
23047976600,weissman sherman m.,weissman,sherman m,weissman s,1,1,1,6
23054199900,bird robert e.,bird,robert e,bird r,1,4,0.25,5
23055833400,munro alan j.,munro,alan j,munro a,3,1,3,2262
23060162300,grayson guy h.,grayson,guy h,grayson g,2,4,0.5,2
23065260000,thorning david r.,thorning,david r,thorning d,1,12,0.0833333333333333,1
23067681000,leach mike j.,leach,mike j,leach m,1,19,0.0526315789473684,2
23073843400,litzow mark robert,litzow,mark robert,litzow m,2,297,0.00673400673400673,12
23079451800,cleary michael l.,cleary,michael l,cleary m,1,119,0.00840336134453781,39
23080067300,gerber naomi lynn,gerber,naomi lynn,gerber n,1,1,1,27
23104305300,schrter sabine,schrter,sabine,schrter s,1,1,1,1
23107047400,morag abraham,morag,abraham,morag a,1,21,0.0476190476190476,27
23107424700,scarpati barbara,scarpati,barbara,scarpati b,1,21,0.0476190476190476,2
23157884200,coyle patricia katherine,coyle,patricia katherine,coyle p,2,115,0.0173913043478261,4
23392840700,fasth anders l.,fasth,anders l,fasth a,9,138,0.0652173913043478,174
23398411700,shao wen,shao,wen,shao w,1,7,0.142857142857143,1
23478555500,taylor geraldine s.,taylor,geraldine s,taylor g,1,12,0.0833333333333333,1
23486747900,robbin michelle l.,robbin,michelle l,robbin m,1,91,0.010989010989011,1
23490344200,wade rachel,wade,rachel,wade r,1,35,0.0285714285714286,1
23497374300,leverger guy g.,leverger,guy g,leverger g,3,235,0.0127659574468085,12
23568064500,guy bruno jane,guy,bruno jane,guy b,1,63,0.0158730158730159,2
23667066200,girelli gabriella,girelli,gabriella,girelli g,1,64,0.015625,103
23767272100,zaveri jayshree s.,zaveri,jayshree s,zaveri j,1,8,0.125,1
23768308100,rieckmann peter,rieckmann,peter,rieckmann p,3,216,0.0138888888888889,6
23987599000,else monica,else,monica,else m,1,38,0.0263157894736842,1
23992184100,hermann róbert c.,hermann,róbert c,hermann r,1,75,0.0133333333333333,2
24168236600,elliott michael j.,elliott,michael j,elliott m,2,27,0.0740740740740741,39
24169312300,nemes lászló,nemes,lászló,nemes l,1,37,0.027027027027027,0
24173835700,de ridder dirk de m k,de ridder,dirk de m k,de ridder d,1,173,0.00578034682080925,2
24176461800,delehaunty kim d.,delehaunty,kim d,delehaunty k,1,30,0.0333333333333333,1
24176811100,coelho érika o d m,coelho,érika o d m,coelho e,1,6,0.166666666666667,7
24176902600,hubbard william j.,hubbard,william j,hubbard w,2,54,0.037037037037037,2
24177451500,wallis john w.,wallis,john w,wallis j,1,36,0.0277777777777778,1
24178907300,moffatt-bruce susan d.,moffatt-bruce,susan d,moffatt-bruce s,3,80,0.0375,36
